psgc_code,reference_year,population,source
1102319024,2024,8530,2024 POPCEN (PSA)
1102319025,2024,10182,2024 POPCEN (PSA)
1102319026,2024,12710,2024 POPCEN (PSA)
1102322000,2024,28665,2024 POPCEN (PSA)
1102322001,2024,6320,2024 POPCEN (PSA)
1102322002,2024,7919,2024 POPCEN (PSA)
1102322003,2024,14426,2024 POPCEN (PSA)
1102323000,2024,36092,2024 POPCEN (PSA)
1102323001,2024,5925,2024 POPCEN (PSA)
1102323002,2024,9177,2024 POPCEN (PSA)
1102323003,2024,2294,2024 POPCEN (PSA)
1102323004,2024,1836,2024 POPCEN (PSA)
1102323005,2024,16860,2024 POPCEN (PSA)
1102324000,2024,27552,2024 POPCEN (PSA)
1102324001,2024,1579,2024 POPCEN (PSA)
1102324002,2024,1543,2024 POPCEN (PSA)
1102324003,2024,3065,2024 POPCEN (PSA)
1102324004,2024,2793,2024 POPCEN (PSA)
1102324005,2024,974,2024 POPCEN (PSA)
1102324006,2024,2172,2024 POPCEN (PSA)
1102324007,2024,2739,2024 POPCEN (PSA)
1102324008,2024,1544,2024 POPCEN (PSA)
1102324009,2024,1967,2024 POPCEN (PSA)
1102324010,2024,2036,2024 POPCEN (PSA)
1102324011,2024,1735,2024 POPCEN (PSA)
1102324012,2024,1253,2024 POPCEN (PSA)
1102324013,2024,4152,2024 POPCEN (PSA)
1102400000,2024,705129,2024 POPCEN (PSA)
1102401000,2024,64816,2024 POPCEN (PSA)
1102401001,2024,1195,2024 POPCEN (PSA)
1102401002,2024,1009,2024 POPCEN (PSA)
1102401003,2024,2331,2024 POPCEN (PSA)
1102401004,2024,1048,2024 POPCEN (PSA)
1102401005,2024,617,2024 POPCEN (PSA)
1102401006,2024,1546,2024 POPCEN (PSA)
1102401007,2024,2039,2024 POPCEN (PSA)
1102401008,2024,4280,2024 POPCEN (PSA)
1102401009,2024,1895,2024 POPCEN (PSA)
1102401010,2024,1291,2024 POPCEN (PSA)
1102401011,2024,1059,2024 POPCEN (PSA)
1102401012,2024,1221,2024 POPCEN (PSA)
1102401013,2024,3030,2024 POPCEN (PSA)
1102401014,2024,2326,2024 POPCEN (PSA)
1102401015,2024,5185,2024 POPCEN (PSA)
1102401016,2024,1931,2024 POPCEN (PSA)
1102401017,2024,5130,2024 POPCEN (PSA)
1102401018,2024,6802,2024 POPCEN (PSA)
1102401019,2024,4378,2024 POPCEN (PSA)
1102401020,2024,1717,2024 POPCEN (PSA)
1102401021,2024,820,2024 POPCEN (PSA)
1102401022,2024,1087,2024 POPCEN (PSA)
1102401023,2024,2794,2024 POPCEN (PSA)
1102401024,2024,977,2024 POPCEN (PSA)
1102401025,2024,9108,2024 POPCEN (PSA)
1102403000,2024,192063,2024 POPCEN (PSA)
1102403001,2024,18254,2024 POPCEN (PSA)
1102403002,2024,1625,2024 POPCEN (PSA)
1102403003,2024,7440,2024 POPCEN (PSA)
1102403004,2024,2941,2024 POPCEN (PSA)
1102403005,2024,10520,2024 POPCEN (PSA)
1102403006,2024,3562,2024 POPCEN (PSA)
1102403007,2024,5991,2024 POPCEN (PSA)
1102403008,2024,2526,2024 POPCEN (PSA)
1102403009,2024,4389,2024 POPCEN (PSA)
1102403010,2024,3823,2024 POPCEN (PSA)
1102403011,2024,6591,2024 POPCEN (PSA)
1102403012,2024,775,2024 POPCEN (PSA)
1102403013,2024,1193,2024 POPCEN (PSA)
1102403014,2024,6726,2024 POPCEN (PSA)
1102403019,2024,15497,2024 POPCEN (PSA)
1102403020,2024,4415,2024 POPCEN (PSA)
1102403021,2024,4011,2024 POPCEN (PSA)
1102403022,2024,17989,2024 POPCEN (PSA)
1102403023,2024,2080,2024 POPCEN (PSA)
1102403024,2024,5462,2024 POPCEN (PSA)
1102403025,2024,1670,2024 POPCEN (PSA)
1102403026,2024,4109,2024 POPCEN (PSA)
1102403027,2024,20315,2024 POPCEN (PSA)
1102403028,2024,16489,2024 POPCEN (PSA)
1102403029,2024,7364,2024 POPCEN (PSA)
1102403030,2024,16306,2024 POPCEN (PSA)
1102404000,2024,58689,2024 POPCEN (PSA)
1102404002,2024,3220,2024 POPCEN (PSA)
1102404005,2024,760,2024 POPCEN (PSA)
1102404006,2024,3430,2024 POPCEN (PSA)
1102404007,2024,11585,2024 POPCEN (PSA)
1102404008,2024,3484,2024 POPCEN (PSA)
1102404009,2024,2273,2024 POPCEN (PSA)
1102404010,2024,758,2024 POPCEN (PSA)
1102404011,2024,1442,2024 POPCEN (PSA)
1102404012,2024,1910,2024 POPCEN (PSA)
1102404013,2024,3223,2024 POPCEN (PSA)
1102404014,2024,2115,2024 POPCEN (PSA)
1102404017,2024,1018,2024 POPCEN (PSA)
1102404018,2024,1132,2024 POPCEN (PSA)
1102404019,2024,998,2024 POPCEN (PSA)
1102404020,2024,3426,2024 POPCEN (PSA)
1102404021,2024,4555,2024 POPCEN (PSA)
1102404022,2024,3100,2024 POPCEN (PSA)
1102404023,2024,1084,2024 POPCEN (PSA)
1102404024,2024,1886,2024 POPCEN (PSA)
1102404025,2024,5197,2024 POPCEN (PSA)
1102404026,2024,2093,2024 POPCEN (PSA)
1102406000,2024,53757,2024 POPCEN (PSA)
1102406001,2024,799,2024 POPCEN (PSA)
1102406002,2024,1637,2024 POPCEN (PSA)
1102406003,2024,439,2024 POPCEN (PSA)
1102406004,2024,1726,2024 POPCEN (PSA)
1102406005,2024,3015,2024 POPCEN (PSA)
1102406007,2024,1481,2024 POPCEN (PSA)
1102406008,2024,1250,2024 POPCEN (PSA)
1102406009,2024,2382,2024 POPCEN (PSA)
1102406010,2024,1007,2024 POPCEN (PSA)
1102406011,2024,2944,2024 POPCEN (PSA)
1102406012,2024,292,2024 POPCEN (PSA)
1102406013,2024,7729,2024 POPCEN (PSA)
1102406015,2024,1517,2024 POPCEN (PSA)
1102406016,2024,1355,2024 POPCEN (PSA)
1102406017,2024,1693,2024 POPCEN (PSA)
1102406018,2024,1181,2024 POPCEN (PSA)
1102406019,2024,1300,2024 POPCEN (PSA)
1102406020,2024,1417,2024 POPCEN (PSA)
1102406021,2024,2741,2024 POPCEN (PSA)
1102406022,2024,1066,2024 POPCEN (PSA)
1102406023,2024,5935,2024 POPCEN (PSA)
1102406024,2024,694,2024 POPCEN (PSA)
1102406025,2024,858,2024 POPCEN (PSA)
1102406026,2024,1561,2024 POPCEN (PSA)
1102406027,2024,1235,2024 POPCEN (PSA)
1102406028,2024,1249,2024 POPCEN (PSA)
1102406029,2024,2153,2024 POPCEN (PSA)
1102406030,2024,611,2024 POPCEN (PSA)
1102406031,2024,671,2024 POPCEN (PSA)
1102406032,2024,1819,2024 POPCEN (PSA)
1102407000,2024,57936,2024 POPCEN (PSA)
1102407001,2024,2808,2024 POPCEN (PSA)
1102407002,2024,2439,2024 POPCEN (PSA)
1102407003,2024,6080,2024 POPCEN (PSA)
1102407004,2024,1938,2024 POPCEN (PSA)
1102407005,2024,3299,2024 POPCEN (PSA)
1102407006,2024,1067,2024 POPCEN (PSA)
1102407007,2024,1464,2024 POPCEN (PSA)
1102407008,2024,2009,2024 POPCEN (PSA)
1102407009,2024,2086,2024 POPCEN (PSA)
1102407010,2024,3755,2024 POPCEN (PSA)
1102407011,2024,1936,2024 POPCEN (PSA)
1102407012,2024,1932,2024 POPCEN (PSA)
1102407013,2024,679,2024 POPCEN (PSA)
1102407014,2024,1200,2024 POPCEN (PSA)
1102407015,2024,7966,2024 POPCEN (PSA)
1102407016,2024,4316,2024 POPCEN (PSA)
1102407017,2024,2449,2024 POPCEN (PSA)
1102407018,2024,3965,2024 POPCEN (PSA)
1102407019,2024,17,2024 POPCEN (PSA)
1102407020,2024,3251,2024 POPCEN (PSA)
1102407021,2024,1713,2024 POPCEN (PSA)
1102407022,2024,1567,2024 POPCEN (PSA)
1102408000,2024,40280,2024 POPCEN (PSA)
1102408002,2024,4310,2024 POPCEN (PSA)
1102408004,2024,2928,2024 POPCEN (PSA)
1102408005,2024,5025,2024 POPCEN (PSA)
1102408006,2024,1909,2024 POPCEN (PSA)
1102408007,2024,1684,2024 POPCEN (PSA)
1102408009,2024,1217,2024 POPCEN (PSA)
1102408010,2024,480,2024 POPCEN (PSA)
1102408011,2024,1994,2024 POPCEN (PSA)
1102408014,2024,4205,2024 POPCEN (PSA)
1102408015,2024,1991,2024 POPCEN (PSA)
1102408016,2024,6519,2024 POPCEN (PSA)
1102408018,2024,2064,2024 POPCEN (PSA)
1102408019,2024,2916,2024 POPCEN (PSA)
1102408020,2024,1411,2024 POPCEN (PSA)
1102408021,2024,1627,2024 POPCEN (PSA)
1102410000,2024,62773,2024 POPCEN (PSA)
1102410001,2024,1377,2024 POPCEN (PSA)
1102410002,2024,846,2024 POPCEN (PSA)
1102410003,2024,655,2024 POPCEN (PSA)
1102410004,2024,3335,2024 POPCEN (PSA)
1102410005,2024,1037,2024 POPCEN (PSA)
1102410006,2024,2695,2024 POPCEN (PSA)
1102410007,2024,2211,2024 POPCEN (PSA)
1102410008,2024,802,2024 POPCEN (PSA)
1102410009,2024,1873,2024 POPCEN (PSA)
1102410010,2024,1877,2024 POPCEN (PSA)
1102410012,2024,2188,2024 POPCEN (PSA)
1102410013,2024,1315,2024 POPCEN (PSA)
1102410014,2024,1683,2024 POPCEN (PSA)
1102410015,2024,683,2024 POPCEN (PSA)
1102410016,2024,1892,2024 POPCEN (PSA)
1102410017,2024,811,2024 POPCEN (PSA)
1102410019,2024,1477,2024 POPCEN (PSA)
1102410021,2024,2060,2024 POPCEN (PSA)
1102410022,2024,3751,2024 POPCEN (PSA)
1102410023,2024,2321,2024 POPCEN (PSA)
1102410024,2024,1346,2024 POPCEN (PSA)
1102410025,2024,2422,2024 POPCEN (PSA)
1102410026,2024,6219,2024 POPCEN (PSA)
1102410027,2024,2311,2024 POPCEN (PSA)
1102410028,2024,1227,2024 POPCEN (PSA)
1102410029,2024,931,2024 POPCEN (PSA)
1102410030,2024,992,2024 POPCEN (PSA)
1102410031,2024,649,2024 POPCEN (PSA)
1102410032,2024,2394,2024 POPCEN (PSA)
1102410033,2024,5185,2024 POPCEN (PSA)
1102410034,2024,1056,2024 POPCEN (PSA)
1102410035,2024,2258,2024 POPCEN (PSA)
1102410036,2024,894,2024 POPCEN (PSA)
1102411000,2024,29888,2024 POPCEN (PSA)
1102411001,2024,2889,2024 POPCEN (PSA)
1102411002,2024,872,2024 POPCEN (PSA)
1102411003,2024,2869,2024 POPCEN (PSA)
1102411004,2024,848,2024 POPCEN (PSA)
1102411005,2024,1381,2024 POPCEN (PSA)
1102411006,2024,1498,2024 POPCEN (PSA)
1102411007,2024,1799,2024 POPCEN (PSA)
1102411008,2024,1835,2024 POPCEN (PSA)
1102411009,2024,1287,2024 POPCEN (PSA)
1102411010,2024,1470,2024 POPCEN (PSA)
1102411011,2024,1478,2024 POPCEN (PSA)
1102411012,2024,1581,2024 POPCEN (PSA)
1102411013,2024,2103,2024 POPCEN (PSA)
1102411014,2024,2373,2024 POPCEN (PSA)
1102411015,2024,1092,2024 POPCEN (PSA)
1102411016,2024,3342,2024 POPCEN (PSA)
1102411017,2024,1171,2024 POPCEN (PSA)
1102412000,2024,104793,2024 POPCEN (PSA)
1102412001,2024,12461,2024 POPCEN (PSA)
1102412002,2024,8369,2024 POPCEN (PSA)
1102412003,2024,9909,2024 POPCEN (PSA)
1102412004,2024,6757,2024 POPCEN (PSA)
1102412005,2024,9562,2024 POPCEN (PSA)
1102412006,2024,1431,2024 POPCEN (PSA)
1102412009,2024,1232,2024 POPCEN (PSA)
1102412010,2024,850,2024 POPCEN (PSA)
1102412011,2024,8424,2024 POPCEN (PSA)
1102412013,2024,957,2024 POPCEN (PSA)
1102412014,2024,5936,2024 POPCEN (PSA)
1102412015,2024,1590,2024 POPCEN (PSA)
1102412016,2024,3032,2024 POPCEN (PSA)
1102412017,2024,1715,2024 POPCEN (PSA)
1102412018,2024,7091,2024 POPCEN (PSA)
1102412019,2024,6490,2024 POPCEN (PSA)
1102412020,2024,11804,2024 POPCEN (PSA)
1102412021,2024,7183,2024 POPCEN (PSA)
1102414000,2024,40134,2024 POPCEN (PSA)
1102414001,2024,866,2024 POPCEN (PSA)
1102414002,2024,972,2024 POPCEN (PSA)
1102414003,2024,381,2024 POPCEN (PSA)
1102414004,2024,517,2024 POPCEN (PSA)
1102414005,2024,1218,2024 POPCEN (PSA)
1102414006,2024,1107,2024 POPCEN (PSA)
1102414007,2024,3054,2024 POPCEN (PSA)
1102414008,2024,1333,2024 POPCEN (PSA)
1102414009,2024,713,2024 POPCEN (PSA)
1102414010,2024,317,2024 POPCEN (PSA)
1102414011,2024,734,2024 POPCEN (PSA)
1102414012,2024,1540,2024 POPCEN (PSA)
1102414013,2024,2110,2024 POPCEN (PSA)
1102414014,2024,1241,2024 POPCEN (PSA)
1102414015,2024,792,2024 POPCEN (PSA)
1102414016,2024,2501,2024 POPCEN (PSA)
1102414017,2024,928,2024 POPCEN (PSA)
1102414018,2024,8343,2024 POPCEN (PSA)
1102414020,2024,738,2024 POPCEN (PSA)
1102414021,2024,1457,2024 POPCEN (PSA)
1102414022,2024,818,2024 POPCEN (PSA)
1102414023,2024,2082,2024 POPCEN (PSA)
1102414024,2024,2372,2024 POPCEN (PSA)
1102414025,2024,1957,2024 POPCEN (PSA)
1102414026,2024,2043,2024 POPCEN (PSA)
1102500000,2024,590042,2024 POPCEN (PSA)
1102501000,2024,59796,2024 POPCEN (PSA)
1102501001,2024,4061,2024 POPCEN (PSA)
1102501002,2024,1901,2024 POPCEN (PSA)
1102501003,2024,617,2024 POPCEN (PSA)
1102501004,2024,2779,2024 POPCEN (PSA)
1102501005,2024,4031,2024 POPCEN (PSA)
1102501006,2024,1459,2024 POPCEN (PSA)
1102501007,2024,2040,2024 POPCEN (PSA)
1102501008,2024,4815,2024 POPCEN (PSA)
1102501009,2024,3309,2024 POPCEN (PSA)
1102501010,2024,6108,2024 POPCEN (PSA)
1102501011,2024,7345,2024 POPCEN (PSA)
1102501012,2024,4471,2024 POPCEN (PSA)
1102501013,2024,1338,2024 POPCEN (PSA)
1102501014,2024,3046,2024 POPCEN (PSA)
1102501015,2024,1864,2024 POPCEN (PSA)
1102501016,2024,1537,2024 POPCEN (PSA)
1102501017,2024,5432,2024 POPCEN (PSA)
1102501018,2024,3643,2024 POPCEN (PSA)
1102502000,2024,46231,2024 POPCEN (PSA)
1102502001,2024,1971,2024 POPCEN (PSA)
1102502002,2024,2468,2024 POPCEN (PSA)
1102502003,2024,4365,2024 POPCEN (PSA)
1102502004,2024,1085,2024 POPCEN (PSA)
1102502005,2024,3417,2024 POPCEN (PSA)
1102502006,2024,1278,2024 POPCEN (PSA)
1102502007,2024,4157,2024 POPCEN (PSA)
1102502008,2024,3334,2024 POPCEN (PSA)
1102502009,2024,3270,2024 POPCEN (PSA)
1102502010,2024,2692,2024 POPCEN (PSA)
1102502011,2024,3227,2024 POPCEN (PSA)
1102502012,2024,9223,2024 POPCEN (PSA)
1102502013,2024,3165,2024 POPCEN (PSA)
1102502014,2024,2579,2024 POPCEN (PSA)
1102503000,2024,15074,2024 POPCEN (PSA)
1102503001,2024,1967,2024 POPCEN (PSA)
1102503002,2024,1640,2024 POPCEN (PSA)
1102503003,2024,911,2024 POPCEN (PSA)
1102503004,2024,3709,2024 POPCEN (PSA)
1102503005,2024,2193,2024 POPCEN (PSA)
1102503006,2024,1655,2024 POPCEN (PSA)
1102503007,2024,1754,2024 POPCEN (PSA)
1102503008,2024,1245,2024 POPCEN (PSA)
1102504000,2024,39630,2024 POPCEN (PSA)
1102504001,2024,695,2024 POPCEN (PSA)
1102504002,2024,1186,2024 POPCEN (PSA)
1102504004,2024,1123,2024 POPCEN (PSA)
1102504005,2024,1521,2024 POPCEN (PSA)
1102504006,2024,1740,2024 POPCEN (PSA)
1102504007,2024,1292,2024 POPCEN (PSA)
1102504008,2024,1800,2024 POPCEN (PSA)
1102504009,2024,4552,2024 POPCEN (PSA)
1102504010,2024,5123,2024 POPCEN (PSA)
1102504011,2024,2265,2024 POPCEN (PSA)
1102504012,2024,1635,2024 POPCEN (PSA)
1102504013,2024,2521,2024 POPCEN (PSA)
1102504014,2024,1270,2024 POPCEN (PSA)
1102504015,2024,2960,2024 POPCEN (PSA)
1102504016,2024,2118,2024 POPCEN (PSA)
1102504017,2024,2727,2024 POPCEN (PSA)
1102504018,2024,5102,2024 POPCEN (PSA)
1102505000,2024,45623,2024 POPCEN (PSA)
1102505001,2024,2152,2024 POPCEN (PSA)
1102505002,2024,1854,2024 POPCEN (PSA)
1102505003,2024,1365,2024 POPCEN (PSA)
1102505004,2024,2458,2024 POPCEN (PSA)
1102505005,2024,901,2024 POPCEN (PSA)
1102505009,2024,1221,2024 POPCEN (PSA)
1102505010,2024,2133,2024 POPCEN (PSA)
1102505011,2024,2703,2024 POPCEN (PSA)
1102505012,2024,4068,2024 POPCEN (PSA)
1102505013,2024,4458,2024 POPCEN (PSA)
1102505014,2024,1091,2024 POPCEN (PSA)
1102505015,2024,3290,2024 POPCEN (PSA)
1102505016,2024,933,2024 POPCEN (PSA)
1102505017,2024,1537,2024 POPCEN (PSA)
1102505018,2024,6130,2024 POPCEN (PSA)
1102505019,2024,9329,2024 POPCEN (PSA)
1102506000,2024,63695,2024 POPCEN (PSA)
1102506001,2024,1595,2024 POPCEN (PSA)
1102506002,2024,2759,2024 POPCEN (PSA)
1102506003,2024,3502,2024 POPCEN (PSA)
1102506004,2024,2820,2024 POPCEN (PSA)
1102506005,2024,3082,2024 POPCEN (PSA)
1102506006,2024,2614,2024 POPCEN (PSA)
1102506007,2024,2229,2024 POPCEN (PSA)
1102506008,2024,5178,2024 POPCEN (PSA)
1102506009,2024,1381,2024 POPCEN (PSA)
1102506010,2024,5855,2024 POPCEN (PSA)
1102506011,2024,2549,2024 POPCEN (PSA)
1102506012,2024,2289,2024 POPCEN (PSA)
1102506013,2024,3034,2024 POPCEN (PSA)
1102506014,2024,1997,2024 POPCEN (PSA)
1102506015,2024,1654,2024 POPCEN (PSA)
1102506016,2024,1760,2024 POPCEN (PSA)
1102506017,2024,10597,2024 POPCEN (PSA)
1102506018,2024,4582,2024 POPCEN (PSA)
1102506019,2024,1528,2024 POPCEN (PSA)
1102506020,2024,2690,2024 POPCEN (PSA)
1102507000,2024,68717,2024 POPCEN (PSA)
1102507001,2024,5581,2024 POPCEN (PSA)
1102507003,2024,1515,2024 POPCEN (PSA)
1102507006,2024,3858,2024 POPCEN (PSA)
1102507008,2024,2223,2024 POPCEN (PSA)
1102507009,2024,3483,2024 POPCEN (PSA)
1102507010,2024,3781,2024 POPCEN (PSA)
1102507011,2024,6265,2024 POPCEN (PSA)
1102507013,2024,2143,2024 POPCEN (PSA)
1102507014,2024,338,2024 POPCEN (PSA)
1102507015,2024,2093,2024 POPCEN (PSA)
1102507016,2024,2328,2024 POPCEN (PSA)
1102507017,2024,925,2024 POPCEN (PSA)
1102507019,2024,1064,2024 POPCEN (PSA)
1102507021,2024,3192,2024 POPCEN (PSA)
1102507022,2024,5073,2024 POPCEN (PSA)
1102507024,2024,722,2024 POPCEN (PSA)
1102507028,2024,17427,2024 POPCEN (PSA)
1102507029,2024,1765,2024 POPCEN (PSA)
1102507030,2024,751,2024 POPCEN (PSA)
1102507032,2024,1906,2024 POPCEN (PSA)
1102507033,2024,2284,2024 POPCEN (PSA)
1102508000,2024,39271,2024 POPCEN (PSA)
1102508001,2024,603,2024 POPCEN (PSA)
1102508002,2024,1036,2024 POPCEN (PSA)
1102508003,2024,9588,2024 POPCEN (PSA)
1102508004,2024,886,2024 POPCEN (PSA)
1102508006,2024,1541,2024 POPCEN (PSA)
1102508007,2024,707,2024 POPCEN (PSA)
1102508008,2024,3320,2024 POPCEN (PSA)
1102508009,2024,637,2024 POPCEN (PSA)
1102508010,2024,712,2024 POPCEN (PSA)
1102508011,2024,3281,2024 POPCEN (PSA)
1102508012,2024,1282,2024 POPCEN (PSA)
1102508013,2024,1069,2024 POPCEN (PSA)
1102508014,2024,6987,2024 POPCEN (PSA)
1102508015,2024,2555,2024 POPCEN (PSA)
1102508016,2024,2931,2024 POPCEN (PSA)
1102508017,2024,1252,2024 POPCEN (PSA)
1102508018,2024,884,2024 POPCEN (PSA)
1102509000,2024,148672,2024 POPCEN (PSA)
1102509001,2024,7154,2024 POPCEN (PSA)
1102509002,2024,5142,2024 POPCEN (PSA)
1102509003,2024,3970,2024 POPCEN (PSA)
1102509004,2024,2197,2024 POPCEN (PSA)
1102509005,2024,31934,2024 POPCEN (PSA)
1102509006,2024,1848,2024 POPCEN (PSA)
1102509007,2024,18756,2024 POPCEN (PSA)
1102509008,2024,775,2024 POPCEN (PSA)
1102509009,2024,4052,2024 POPCEN (PSA)
1102509010,2024,4303,2024 POPCEN (PSA)
1102509011,2024,5098,2024 POPCEN (PSA)
1102509012,2024,4832,2024 POPCEN (PSA)
1102509013,2024,1271,2024 POPCEN (PSA)
1102509015,2024,3239,2024 POPCEN (PSA)
1102509016,2024,2513,2024 POPCEN (PSA)
1102509017,2024,1373,2024 POPCEN (PSA)
1102509018,2024,6290,2024 POPCEN (PSA)
1102509019,2024,2362,2024 POPCEN (PSA)
1102509020,2024,16719,2024 POPCEN (PSA)
1102509021,2024,3129,2024 POPCEN (PSA)
1102509022,2024,10710,2024 POPCEN (PSA)
1102509023,2024,1505,2024 POPCEN (PSA)
1102509024,2024,1809,2024 POPCEN (PSA)
1102509025,2024,1663,2024 POPCEN (PSA)
1102509026,2024,2338,2024 POPCEN (PSA)
1102509027,2024,3690,2024 POPCEN (PSA)
1102510000,2024,35984,2024 POPCEN (PSA)
1102510001,2024,3318,2024 POPCEN (PSA)
1102510003,2024,2459,2024 POPCEN (PSA)
1102510004,2024,1072,2024 POPCEN (PSA)
1102510005,2024,1782,2024 POPCEN (PSA)
1102510006,2024,951,2024 POPCEN (PSA)
1102510007,2024,5591,2024 POPCEN (PSA)
1102510008,2024,757,2024 POPCEN (PSA)
1102510009,2024,872,2024 POPCEN (PSA)
1102510010,2024,2812,2024 POPCEN (PSA)
1102510011,2024,640,2024 POPCEN (PSA)
1102510012,2024,8382,2024 POPCEN (PSA)
1102510013,2024,932,2024 POPCEN (PSA)
1102510014,2024,2521,2024 POPCEN (PSA)
1102510015,2024,913,2024 POPCEN (PSA)
1102510016,2024,721,2024 POPCEN (PSA)
1102510017,2024,2261,2024 POPCEN (PSA)
1102511000,2024,27349,2024 POPCEN (PSA)
1102511001,2024,4042,2024 POPCEN (PSA)
1102511002,2024,4339,2024 POPCEN (PSA)
1102511003,2024,1613,2024 POPCEN (PSA)
1102511004,2024,2646,2024 POPCEN (PSA)
1102511005,2024,2140,2024 POPCEN (PSA)
1102511006,2024,2624,2024 POPCEN (PSA)
1102511007,2024,1834,2024 POPCEN (PSA)
1102511008,2024,1417,2024 POPCEN (PSA)
1102511010,2024,2022,2024 POPCEN (PSA)
1102511011,2024,4672,2024 POPCEN (PSA)
1108200000,2024,783775,2024 POPCEN (PSA)
1108201000,2024,89224,2024 POPCEN (PSA)
1108201001,2024,2036,2024 POPCEN (PSA)
1108201002,2024,5025,2024 POPCEN (PSA)
1108201003,2024,3248,2024 POPCEN (PSA)
1108201004,2024,4936,2024 POPCEN (PSA)
1108201005,2024,2329,2024 POPCEN (PSA)
1108201006,2024,11297,2024 POPCEN (PSA)
1108201007,2024,4952,2024 POPCEN (PSA)
1108201008,2024,9033,2024 POPCEN (PSA)
1108201009,2024,5880,2024 POPCEN (PSA)
1108201010,2024,1448,2024 POPCEN (PSA)
1108201011,2024,20524,2024 POPCEN (PSA)
1108201012,2024,2436,2024 POPCEN (PSA)
1108201013,2024,7761,2024 POPCEN (PSA)
1108201014,2024,3916,2024 POPCEN (PSA)
1108201015,2024,3158,2024 POPCEN (PSA)
1108201016,2024,1245,2024 POPCEN (PSA)
1108202000,2024,83632,2024 POPCEN (PSA)
1108202001,2024,4717,2024 POPCEN (PSA)
1108202002,2024,1661,2024 POPCEN (PSA)
1108202003,2024,1008,2024 POPCEN (PSA)
1108202004,2024,1912,2024 POPCEN (PSA)
1108202005,2024,1372,2024 POPCEN (PSA)
1108202006,2024,3543,2024 POPCEN (PSA)
1108202007,2024,5527,2024 POPCEN (PSA)
1108202008,2024,3762,2024 POPCEN (PSA)
1108202009,2024,2254,2024 POPCEN (PSA)
1108202010,2024,1476,2024 POPCEN (PSA)
1108202011,2024,3015,2024 POPCEN (PSA)
1108202012,2024,1930,2024 POPCEN (PSA)
1108202013,2024,1456,2024 POPCEN (PSA)
1108202014,2024,8005,2024 POPCEN (PSA)
1108202015,2024,2635,2024 POPCEN (PSA)
1108202016,2024,3049,2024 POPCEN (PSA)
1108202017,2024,2821,2024 POPCEN (PSA)
1108202018,2024,2150,2024 POPCEN (PSA)
1108202019,2024,515,2024 POPCEN (PSA)
1108202020,2024,1055,2024 POPCEN (PSA)
1108202021,2024,1376,2024 POPCEN (PSA)
1108202022,2024,1572,2024 POPCEN (PSA)
1108202023,2024,1415,2024 POPCEN (PSA)
1108202024,2024,1768,2024 POPCEN (PSA)
1108202025,2024,2952,2024 POPCEN (PSA)
1108202026,2024,1061,2024 POPCEN (PSA)
1108202027,2024,1107,2024 POPCEN (PSA)
1108202028,2024,2195,2024 POPCEN (PSA)
1108202029,2024,1312,2024 POPCEN (PSA)
1108202030,2024,2101,2024 POPCEN (PSA)
1108202031,2024,681,2024 POPCEN (PSA)
1108202032,2024,941,2024 POPCEN (PSA)
1108202033,2024,1139,2024 POPCEN (PSA)
1108202034,2024,2030,2024 POPCEN (PSA)
1108202035,2024,832,2024 POPCEN (PSA)
1108202036,2024,1074,2024 POPCEN (PSA)
1108202037,2024,2022,2024 POPCEN (PSA)
1108202038,2024,1841,2024 POPCEN (PSA)
1108202039,2024,1299,2024 POPCEN (PSA)
1108202040,2024,1051,2024 POPCEN (PSA)
1108203000,2024,43971,2024 POPCEN (PSA)
1108203002,2024,4692,2024 POPCEN (PSA)
1108203006,2024,6630,2024 POPCEN (PSA)
1108203007,2024,6690,2024 POPCEN (PSA)
1108203011,2024,5845,2024 POPCEN (PSA)
1108203012,2024,3769,2024 POPCEN (PSA)
1108203013,2024,2924,2024 POPCEN (PSA)
1108203014,2024,2493,2024 POPCEN (PSA)
1108203015,2024,854,2024 POPCEN (PSA)
1108203016,2024,5004,2024 POPCEN (PSA)
1108203017,2024,1704,2024 POPCEN (PSA)
1108203018,2024,3366,2024 POPCEN (PSA)
1108204000,2024,87680,2024 POPCEN (PSA)
1108204001,2024,3236,2024 POPCEN (PSA)
1108204002,2024,2911,2024 POPCEN (PSA)
1108204003,2024,6972,2024 POPCEN (PSA)
1108204004,2024,1235,2024 POPCEN (PSA)
1108204005,2024,708,2024 POPCEN (PSA)
1108204006,2024,3322,2024 POPCEN (PSA)
1108204007,2024,3619,2024 POPCEN (PSA)
1108204008,2024,6055,2024 POPCEN (PSA)
1108204009,2024,4187,2024 POPCEN (PSA)
1108204010,2024,983,2024 POPCEN (PSA)
1108204011,2024,4368,2024 POPCEN (PSA)
1108204012,2024,2792,2024 POPCEN (PSA)
1108204013,2024,3477,2024 POPCEN (PSA)
1108204014,2024,1243,2024 POPCEN (PSA)
1108204015,2024,3292,2024 POPCEN (PSA)
1108204016,2024,1394,2024 POPCEN (PSA)
1108204017,2024,1639,2024 POPCEN (PSA)
1108204018,2024,846,2024 POPCEN (PSA)
1108204019,2024,2769,2024 POPCEN (PSA)
1108204020,2024,557,2024 POPCEN (PSA)
1108204021,2024,792,2024 POPCEN (PSA)
1108204022,2024,477,2024 POPCEN (PSA)
1108204023,2024,980,2024 POPCEN (PSA)
1108204024,2024,4507,2024 POPCEN (PSA)
1108204025,2024,1877,2024 POPCEN (PSA)
