psgc_code,tag_code,source,reference_year
1705212009,U,2020 CPH,2020
1705212010,U,2020 CPH,2020
1705212011,R,2020 CPH,2020
1705212012,R,2020 CPH,2020
1705212013,R,2020 CPH,2020
1705212014,R,2020 CPH,2020
1705212015,R,2020 CPH,2020
1705212016,R,2020 CPH,2020
1705212017,U,2020 CPH,2020
1705212018,R,2020 CPH,2020
1705212019,R,2020 CPH,2020
1705212020,R,2020 CPH,2020
1705213001,R,2020 CPH,2020
1705213002,R,2020 CPH,2020
1705213003,R,2020 CPH,2020
1705213004,R,2020 CPH,2020
1705213005,R,2020 CPH,2020
1705213006,R,2020 CPH,2020
1705213007,R,2020 CPH,2020
1705213008,R,2020 CPH,2020
1705214001,R,2020 CPH,2020
1705214002,R,2020 CPH,2020
1705214003,R,2020 CPH,2020
1705214005,R,2020 CPH,2020
1705214006,R,2020 CPH,2020
1705214007,R,2020 CPH,2020
1705214008,R,2020 CPH,2020
1705214009,R,2020 CPH,2020
1705214010,R,2020 CPH,2020
1705214012,R,2020 CPH,2020
1705214013,R,2020 CPH,2020
1705214014,R,2020 CPH,2020
1705214015,R,2020 CPH,2020
1705214016,R,2020 CPH,2020
1705214017,R,2020 CPH,2020
1705214018,R,2020 CPH,2020
1705214019,R,2020 CPH,2020
1705214020,R,2020 CPH,2020
1705214021,R,2020 CPH,2020
1705214022,R,2020 CPH,2020
1705214023,U,2020 CPH,2020
1705214024,R,2020 CPH,2020
1705214025,R,2020 CPH,2020
1705214027,R,2020 CPH,2020
1705214028,R,2020 CPH,2020
1705214029,R,2020 CPH,2020
1705215001,R,2020 CPH,2020
1705215002,R,2020 CPH,2020
1705215003,R,2020 CPH,2020
1705215004,R,2020 CPH,2020
1705215005,R,2020 CPH,2020
1705215006,R,2020 CPH,2020
1705215007,R,2020 CPH,2020
1705215008,R,2020 CPH,2020
1705215009,R,2020 CPH,2020
1705215010,R,2020 CPH,2020
1705215011,R,2020 CPH,2020
1705215012,R,2020 CPH,2020
1705215013,R,2020 CPH,2020
1705215015,R,2020 CPH,2020
1705215016,R,2020 CPH,2020
1705215017,R,2020 CPH,2020
1705215018,U,2020 CPH,2020
1705215019,R,2020 CPH,2020
1705215020,U,2020 CPH,2020
1705215021,R,2020 CPH,2020
1705215027,R,2020 CPH,2020
1705215028,R,2020 CPH,2020
1705215029,R,2020 CPH,2020
1705215030,R,2020 CPH,2020
1705215031,R,2020 CPH,2020
1705215032,R,2020 CPH,2020
1705215033,R,2020 CPH,2020
1705215034,R,2020 CPH,2020
1705215035,R,2020 CPH,2020
1705215036,R,2020 CPH,2020
1705215037,R,2020 CPH,2020
1705215038,R,2020 CPH,2020
1705301001,R,2020 CPH,2020
1705301002,R,2020 CPH,2020
1705301003,R,2020 CPH,2020
1705301004,R,2020 CPH,2020
1705301005,R,2020 CPH,2020
1705301006,R,2020 CPH,2020
1705301007,R,2020 CPH,2020
1705301008,R,2020 CPH,2020
1705301009,R,2020 CPH,2020
1705301010,R,2020 CPH,2020
1705301011,R,2020 CPH,2020
1705301012,R,2020 CPH,2020
1705301014,R,2020 CPH,2020
1705301015,R,2020 CPH,2020
1705301016,R,2020 CPH,2020
1705301017,R,2020 CPH,2020
1705301018,R,2020 CPH,2020
1705301019,U,2020 CPH,2020
1705301020,R,2020 CPH,2020
1705302002,R,2020 CPH,2020
1705302003,R,2020 CPH,2020
1705302004,R,2020 CPH,2020
1705302005,R,2020 CPH,2020
1705302006,R,2020 CPH,2020
1705302007,R,2020 CPH,2020
1705302008,R,2020 CPH,2020
1705302009,R,2020 CPH,2020
1705302010,R,2020 CPH,2020
1705302011,R,2020 CPH,2020
1705303001,R,2020 CPH,2020
1705303004,R,2020 CPH,2020
1705303005,R,2020 CPH,2020
1705303006,R,2020 CPH,2020
1705303007,R,2020 CPH,2020
1705303008,R,2020 CPH,2020
1705303009,R,2020 CPH,2020
1705303010,R,2020 CPH,2020
1705303011,R,2020 CPH,2020
1705303012,R,2020 CPH,2020
1705303013,R,2020 CPH,2020
1705303014,R,2020 CPH,2020
1705303015,R,2020 CPH,2020
1705304001,R,2020 CPH,2020
1705304002,U,2020 CPH,2020
1705304003,U,2020 CPH,2020
1705304005,R,2020 CPH,2020
1705304006,R,2020 CPH,2020
1705304007,R,2020 CPH,2020
1705304008,U,2020 CPH,2020
1705304009,R,2020 CPH,2020
1705304011,R,2020 CPH,2020
1705304012,R,2020 CPH,2020
1705304019,R,2020 CPH,2020
1705304020,R,2020 CPH,2020
1705304021,R,2020 CPH,2020
1705304022,R,2020 CPH,2020
1705304024,R,2020 CPH,2020
1705304025,R,2020 CPH,2020
1705304026,R,2020 CPH,2020
1705304027,R,2020 CPH,2020
1705304028,R,2020 CPH,2020
1705304029,R,2020 CPH,2020
1705305001,R,2020 CPH,2020
1705305002,R,2020 CPH,2020
1705305003,R,2020 CPH,2020
1705305004,R,2020 CPH,2020
1705305005,R,2020 CPH,2020
1705305006,R,2020 CPH,2020
1705305007,R,2020 CPH,2020
1705305008,R,2020 CPH,2020
1705305009,R,2020 CPH,2020
1705305010,U,2020 CPH,2020
1705305011,R,2020 CPH,2020
1705305012,R,2020 CPH,2020
1705305013,U,2020 CPH,2020
1705305014,R,2020 CPH,2020
1705305015,R,2020 CPH,2020
1705305016,R,2020 CPH,2020
1705305017,R,2020 CPH,2020
1705305018,R,2020 CPH,2020
1705305019,R,2020 CPH,2020
1705305020,R,2020 CPH,2020
1705305021,R,2020 CPH,2020
1705305022,U,2020 CPH,2020
1705306001,R,2020 CPH,2020
1705306002,U,2020 CPH,2020
1705306003,R,2020 CPH,2020
1705306004,R,2020 CPH,2020
1705306005,R,2020 CPH,2020
1705306006,U,2020 CPH,2020
1705306010,R,2020 CPH,2020
1705306011,R,2020 CPH,2020
1705306012,R,2020 CPH,2020
1705306013,R,2020 CPH,2020
1705306014,R,2020 CPH,2020
1705306015,U,2020 CPH,2020
1705306017,U,2020 CPH,2020
1705306018,U,2020 CPH,2020
1705306023,R,2020 CPH,2020
1705306024,R,2020 CPH,2020
1705306025,R,2020 CPH,2020
1705306026,R,2020 CPH,2020
1705307001,R,2020 CPH,2020
1705307002,R,2020 CPH,2020
1705307004,R,2020 CPH,2020
1705307005,U,2020 CPH,2020
1705307006,R,2020 CPH,2020
1705307007,R,2020 CPH,2020
1705307008,R,2020 CPH,2020
1705307009,R,2020 CPH,2020
1705307010,R,2020 CPH,2020
1705307011,R,2020 CPH,2020
1705307012,U,2020 CPH,2020
1705307013,R,2020 CPH,2020
1705307014,R,2020 CPH,2020
1705307015,R,2020 CPH,2020
1705308001,R,2020 CPH,2020
1705308002,R,2020 CPH,2020
1705308003,R,2020 CPH,2020
1705308004,R,2020 CPH,2020
1705308005,R,2020 CPH,2020
1705308006,R,2020 CPH,2020
1705308007,R,2020 CPH,2020
1705308008,R,2020 CPH,2020
1705308009,R,2020 CPH,2020
1705308010,R,2020 CPH,2020
1705308011,R,2020 CPH,2020
1705308012,R,2020 CPH,2020
1705309001,R,2020 CPH,2020
1705309002,U,2020 CPH,2020
1705309003,R,2020 CPH,2020
1705309004,R,2020 CPH,2020
1705309005,U,2020 CPH,2020
1705309006,R,2020 CPH,2020
1705309008,R,2020 CPH,2020
1705309009,U,2020 CPH,2020
1705309010,U,2020 CPH,2020
1705309011,R,2020 CPH,2020
1705309012,R,2020 CPH,2020
1705309013,R,2020 CPH,2020
1705309016,U,2020 CPH,2020
1705309017,U,2020 CPH,2020
1705309018,U,2020 CPH,2020
1705309019,U,2020 CPH,2020
1705309020,U,2020 CPH,2020
1705309022,R,2020 CPH,2020
1705309023,R,2020 CPH,2020
1705309024,U,2020 CPH,2020
1705309025,R,2020 CPH,2020
1705309026,R,2020 CPH,2020
1705309032,U,2020 CPH,2020
1705310001,R,2020 CPH,2020
1705310002,U,2020 CPH,2020
1705310003,U,2020 CPH,2020
1705310004,R,2020 CPH,2020
1705310005,R,2020 CPH,2020
1705310006,U,2020 CPH,2020
1705310007,R,2020 CPH,2020
1705310008,R,2020 CPH,2020
1705310009,R,2020 CPH,2020
1705310010,U,2020 CPH,2020
1705310011,R,2020 CPH,2020
1705310012,R,2020 CPH,2020
1705310014,R,2020 CPH,2020
1705310015,R,2020 CPH,2020
1705310016,R,2020 CPH,2020
1705310017,R,2020 CPH,2020
1705310018,R,2020 CPH,2020
1705311001,R,2020 CPH,2020
1705311002,R,2020 CPH,2020
1705311003,R,2020 CPH,2020
1705311004,R,2020 CPH,2020
1705311005,R,2020 CPH,2020
1705311006,R,2020 CPH,2020
1705311007,R,2020 CPH,2020
1705311008,R,2020 CPH,2020
1705311009,R,2020 CPH,2020
1705311010,R,2020 CPH,2020
1705311011,R,2020 CPH,2020
1705311012,R,2020 CPH,2020
1705311013,R,2020 CPH,2020
1705311014,R,2020 CPH,2020
1705311015,R,2020 CPH,2020
1705311016,R,2020 CPH,2020
1705312001,R,2020 CPH,2020
1705312002,U,2020 CPH,2020
1705312003,U,2020 CPH,2020
1705312004,R,2020 CPH,2020
1705312005,U,2020 CPH,2020
1705312006,R,2020 CPH,2020
1705312007,R,2020 CPH,2020
1705312008,U,2020 CPH,2020
1705312009,R,2020 CPH,2020
1705312010,R,2020 CPH,2020
1705312011,U,2020 CPH,2020
1705312012,U,2020 CPH,2020
1705312013,R,2020 CPH,2020
1705312014,U,2020 CPH,2020
1705312015,U,2020 CPH,2020
1705312016,R,2020 CPH,2020
1705312017,U,2020 CPH,2020
1705312018,R,2020 CPH,2020
1705313001,R,2020 CPH,2020
1705313002,R,2020 CPH,2020
1705313003,R,2020 CPH,2020
1705313004,R,2020 CPH,2020
1705313006,R,2020 CPH,2020
1705313007,R,2020 CPH,2020
1705313008,R,2020 CPH,2020
1705313009,R,2020 CPH,2020
1705313010,R,2020 CPH,2020
1705313011,R,2020 CPH,2020
1705314001,R,2020 CPH,2020
1705314002,R,2020 CPH,2020
1705314003,R,2020 CPH,2020
1705314004,R,2020 CPH,2020
1705314005,R,2020 CPH,2020
1705314006,R,2020 CPH,2020
1705314007,R,2020 CPH,2020
1705314008,R,2020 CPH,2020
1705314009,R,2020 CPH,2020
1705314010,R,2020 CPH,2020
1705314011,R,2020 CPH,2020
1705315001,U,2020 CPH,2020
1705315002,R,2020 CPH,2020
1705315003,R,2020 CPH,2020
1705315004,U,2020 CPH,2020
1705315005,R,2020 CPH,2020
1705315006,R,2020 CPH,2020
1705315007,U,2020 CPH,2020
1705315008,R,2020 CPH,2020
1705315009,R,2020 CPH,2020
1705315010,R,2020 CPH,2020
1705315011,R,2020 CPH,2020
1705315012,R,2020 CPH,2020
1705315013,U,2020 CPH,2020
1705315014,U,2020 CPH,2020
1705315015,U,2020 CPH,2020
1705315016,U,2020 CPH,2020
1705315017,R,2020 CPH,2020
1705315018,R,2020 CPH,2020
1705315019,R,2020 CPH,2020
1705315020,R,2020 CPH,2020
1705315021,R,2020 CPH,2020
1705315022,R,2020 CPH,2020
1705315023,U,2020 CPH,2020
1705317001,U,2020 CPH,2020
1705317002,R,2020 CPH,2020
1705317003,U,2020 CPH,2020
1705317005,R,2020 CPH,2020
1705317011,R,2020 CPH,2020
1705317012,R,2020 CPH,2020
1705317014,R,2020 CPH,2020
1705317016,U,2020 CPH,2020
1705317017,R,2020 CPH,2020
1705317020,R,2020 CPH,2020
1705317021,U,2020 CPH,2020
1705317023,R,2020 CPH,2020
1705317024,R,2020 CPH,2020
1705317025,R,2020 CPH,2020
1705318001,R,2020 CPH,2020
1705318002,R,2020 CPH,2020
1705318003,R,2020 CPH,2020
1705318004,R,2020 CPH,2020
1705318005,R,2020 CPH,2020
1705318006,R,2020 CPH,2020
1705318008,R,2020 CPH,2020
1705318009,U,2020 CPH,2020
1705318010,R,2020 CPH,2020
1705318011,R,2020 CPH,2020
1705318012,R,2020 CPH,2020
1705318013,R,2020 CPH,2020
1705318014,R,2020 CPH,2020
1705318015,U,2020 CPH,2020
1705318017,R,2020 CPH,2020
1705318018,R,2020 CPH,2020
1705318019,R,2020 CPH,2020
1705318020,R,2020 CPH,2020
1705318021,R,2020 CPH,2020
1705318022,R,2020 CPH,2020
1705318023,R,2020 CPH,2020
1705318024,R,2020 CPH,2020
1705318025,R,2020 CPH,2020
1705318026,R,2020 CPH,2020
1705318028,R,2020 CPH,2020
1705318029,U,2020 CPH,2020
1705318030,U,2020 CPH,2020
1705318031,U,2020 CPH,2020
1705318032,R,2020 CPH,2020
1705318033,R,2020 CPH,2020
1705318034,R,2020 CPH,2020
1705319001,R,2020 CPH,2020
1705319002,R,2020 CPH,2020
1705319003,R,2020 CPH,2020
1705319004,R,2020 CPH,2020
1705319005,R,2020 CPH,2020
1705319006,R,2020 CPH,2020
1705319007,U,2020 CPH,2020
1705319008,U,2020 CPH,2020
1705319009,R,2020 CPH,2020
1705319010,R,2020 CPH,2020
1705320001,R,2020 CPH,2020
1705320002,R,2020 CPH,2020
1705320003,R,2020 CPH,2020
1705320004,R,2020 CPH,2020
1705320005,R,2020 CPH,2020
1705320006,R,2020 CPH,2020
1705320007,R,2020 CPH,2020
1705320008,U,2020 CPH,2020
1705320009,U,2020 CPH,2020
1705320010,R,2020 CPH,2020
1705320011,R,2020 CPH,2020
1705320012,R,2020 CPH,2020
1705320013,U,2020 CPH,2020
1705320014,R,2020 CPH,2020
1705320015,R,2020 CPH,2020
1705320016,R,2020 CPH,2020
1705320017,R,2020 CPH,2020
1705320018,R,2020 CPH,2020
1705320019,R,2020 CPH,2020
1705320020,U,2020 CPH,2020
1705320021,R,2020 CPH,2020
1705320022,R,2020 CPH,2020
1705320023,R,2020 CPH,2020
1705320024,R,2020 CPH,2020
1705320025,R,2020 CPH,2020
1705320026,R,2020 CPH,2020
1705320027,R,2020 CPH,2020
1705320028,R,2020 CPH,2020
1705320029,R,2020 CPH,2020
1705320030,R,2020 CPH,2020
1705320031,R,2020 CPH,2020
1705321004,R,2020 CPH,2020
1705322001,U,2020 CPH,2020
1705322002,U,2020 CPH,2020
1705322003,R,2020 CPH,2020
1705322004,R,2020 CPH,2020
1705322005,R,2020 CPH,2020
1705322006,R,2020 CPH,2020
1705322007,R,2020 CPH,2020
1705322008,R,2020 CPH,2020
1705322009,R,2020 CPH,2020
1705322010,R,2020 CPH,2020
1705322011,R,2020 CPH,2020
1705322012,R,2020 CPH,2020
1705322013,R,2020 CPH,2020
1705322014,R,2020 CPH,2020
1705323001,R,2020 CPH,2020
1705323002,R,2020 CPH,2020
1705323003,U,2020 CPH,2020
1705323004,R,2020 CPH,2020
1705323005,R,2020 CPH,2020
1705323006,U,2020 CPH,2020
1705323007,R,2020 CPH,2020
1705323008,R,2020 CPH,2020
1705323009,U,2020 CPH,2020
1705323010,U,2020 CPH,2020
1705323011,U,2020 CPH,2020
1705324001,R,2020 CPH,2020
1705324002,R,2020 CPH,2020
1705324003,R,2020 CPH,2020
1705324004,R,2020 CPH,2020
1705324005,U,2020 CPH,2020
1705324006,U,2020 CPH,2020
1705324007,R,2020 CPH,2020
1705324008,R,2020 CPH,2020
1705324009,R,2020 CPH,2020
1705901001,R,2020 CPH,2020
1705901002,R,2020 CPH,2020
1705901003,R,2020 CPH,2020
1705901004,R,2020 CPH,2020
1705901005,R,2020 CPH,2020
1705901006,R,2020 CPH,2020
1705901007,R,2020 CPH,2020
1705901008,R,2020 CPH,2020
1705901009,R,2020 CPH,2020
1705901010,R,2020 CPH,2020
1705901011,R,2020 CPH,2020
1705901012,R,2020 CPH,2020
1705902001,R,2020 CPH,2020
1705902002,R,2020 CPH,2020
1705902004,R,2020 CPH,2020
1705902005,R,2020 CPH,2020
1705902006,R,2020 CPH,2020
1705902007,R,2020 CPH,2020
1705902008,R,2020 CPH,2020
1705902009,R,2020 CPH,2020
1705902010,R,2020 CPH,2020
1705902011,R,2020 CPH,2020
1705902012,R,2020 CPH,2020
1705902013,R,2020 CPH,2020
1705902014,R,2020 CPH,2020
1705902015,R,2020 CPH,2020
1705902016,R,2020 CPH,2020
1705902017,R,2020 CPH,2020
1705902018,R,2020 CPH,2020
1705903001,R,2020 CPH,2020
1705903002,R,2020 CPH,2020
1705903003,R,2020 CPH,2020
1705903004,R,2020 CPH,2020
1705903005,R,2020 CPH,2020
1705903006,R,2020 CPH,2020
1705903007,R,2020 CPH,2020
1705903008,R,2020 CPH,2020
1705903009,R,2020 CPH,2020
1705903010,R,2020 CPH,2020
1705903011,R,2020 CPH,2020
1705903012,R,2020 CPH,2020
1705903013,R,2020 CPH,2020
1705903014,R,2020 CPH,2020
1705904001,R,2020 CPH,2020
1705904002,R,2020 CPH,2020
1705904003,R,2020 CPH,2020
1705904004,R,2020 CPH,2020
1705904005,R,2020 CPH,2020
1705904006,R,2020 CPH,2020
1705904007,R,2020 CPH,2020
1705905002,R,2020 CPH,2020
1705905003,R,2020 CPH,2020
1705905004,R,2020 CPH,2020
1705905005,R,2020 CPH,2020
1705905006,R,2020 CPH,2020
1705905007,R,2020 CPH,2020
1705905008,R,2020 CPH,2020
1705905009,R,2020 CPH,2020
1705905010,R,2020 CPH,2020
1705906001,R,2020 CPH,2020
1705906002,R,2020 CPH,2020
1705906003,R,2020 CPH,2020
1705906004,R,2020 CPH,2020
1705906005,R,2020 CPH,2020
1705906006,R,2020 CPH,2020
1705906007,R,2020 CPH,2020
1705906008,R,2020 CPH,2020
1705906009,R,2020 CPH,2020
1705906010,R,2020 CPH,2020
1705906011,R,2020 CPH,2020
1705906013,R,2020 CPH,2020
1705906014,R,2020 CPH,2020
1705906015,R,2020 CPH,2020
1705906016,R,2020 CPH,2020
1705907001,R,2020 CPH,2020
1705907002,R,2020 CPH,2020
1705907003,R,2020 CPH,2020
1705907004,R,2020 CPH,2020
1705907005,R,2020 CPH,2020
1705907006,R,2020 CPH,2020
1705907007,R,2020 CPH,2020
1705907008,R,2020 CPH,2020
1705907009,R,2020 CPH,2020
1705907011,R,2020 CPH,2020
1705907012,R,2020 CPH,2020
1705907013,R,2020 CPH,2020
1705908001,R,2020 CPH,2020
1705908002,R,2020 CPH,2020
1705908003,R,2020 CPH,2020
1705908004,R,2020 CPH,2020
1705908005,R,2020 CPH,2020
1705908006,R,2020 CPH,2020
1705908007,R,2020 CPH,2020
1705908008,R,2020 CPH,2020
1705908009,R,2020 CPH,2020
1705909002,R,2020 CPH,2020
1705909003,R,2020 CPH,2020
1705909004,R,2020 CPH,2020
1705909005,R,2020 CPH,2020
1705909006,R,2020 CPH,2020
1705909008,R,2020 CPH,2020
1705909010,U,2020 CPH,2020
1705909012,R,2020 CPH,2020
1705909014,R,2020 CPH,2020
1705909015,R,2020 CPH,2020
1705909016,R,2020 CPH,2020
1705909017,R,2020 CPH,2020
1705909018,R,2020 CPH,2020
1705909020,R,2020 CPH,2020
1705909021,U,2020 CPH,2020
1705909022,U,2020 CPH,2020
1705909023,R,2020 CPH,2020
1705909024,R,2020 CPH,2020
1705909025,R,2020 CPH,2020
1705909026,R,2020 CPH,2020
1705909027,R,2020 CPH,2020
1705909029,R,2020 CPH,2020
1705909030,R,2020 CPH,2020
1705909031,U,2020 CPH,2020
1705909032,R,2020 CPH,2020
1705910001,R,2020 CPH,2020
1705910002,R,2020 CPH,2020
1705910003,R,2020 CPH,2020
1705910004,R,2020 CPH,2020
1705910005,R,2020 CPH,2020
1705910006,R,2020 CPH,2020
1705910007,R,2020 CPH,2020
1705910008,R,2020 CPH,2020
1705910009,R,2020 CPH,2020
1705910010,U,2020 CPH,2020
1705910011,R,2020 CPH,2020
1705910012,R,2020 CPH,2020
1705910013,R,2020 CPH,2020
1705910014,R,2020 CPH,2020
1705910015,R,2020 CPH,2020
1705910016,R,2020 CPH,2020
1705910017,R,2020 CPH,2020
1705910018,R,2020 CPH,2020
1705910019,R,2020 CPH,2020
1705910020,R,2020 CPH,2020
1705910021,R,2020 CPH,2020
1705910022,R,2020 CPH,2020
1705910023,R,2020 CPH,2020
1705910024,R,2020 CPH,2020
1705910025,R,2020 CPH,2020
1705910026,U,2020 CPH,2020
1705910027,R,2020 CPH,2020
1705910028,R,2020 CPH,2020
1705910029,R,2020 CPH,2020
1705910030,R,2020 CPH,2020
1705910031,R,2020 CPH,2020
1705911001,R,2020 CPH,2020
1705911002,R,2020 CPH,2020
1705911004,R,2020 CPH,2020
1705911005,R,2020 CPH,2020
1705911006,R,2020 CPH,2020
1705911007,R,2020 CPH,2020
1705911008,R,2020 CPH,2020
1705911011,R,2020 CPH,2020
1705911012,R,2020 CPH,2020
1705911013,R,2020 CPH,2020
1705911015,R,2020 CPH,2020
1705911016,R,2020 CPH,2020
1705911017,R,2020 CPH,2020
1705911018,R,2020 CPH,2020
1705911019,R,2020 CPH,2020
1705912001,R,2020 CPH,2020
1705912002,R,2020 CPH,2020
1705912003,R,2020 CPH,2020
1705912004,R,2020 CPH,2020
1705912005,R,2020 CPH,2020
1705912006,R,2020 CPH,2020
1705912007,R,2020 CPH,2020
1705912008,R,2020 CPH,2020
1705912009,R,2020 CPH,2020
1705912010,R,2020 CPH,2020
1705912011,R,2020 CPH,2020
1705912012,R,2020 CPH,2020
1705912013,R,2020 CPH,2020
1705913001,R,2020 CPH,2020
1705913002,R,2020 CPH,2020
1705913003,R,2020 CPH,2020
1705913004,R,2020 CPH,2020
1705913005,R,2020 CPH,2020
1705913006,R,2020 CPH,2020
1705913007,R,2020 CPH,2020
1705913008,R,2020 CPH,2020
1705913009,R,2020 CPH,2020
1705913010,R,2020 CPH,2020
1705913011,R,2020 CPH,2020
1705913012,U,2020 CPH,2020
1705914001,R,2020 CPH,2020
1705914002,R,2020 CPH,2020
1705914003,R,2020 CPH,2020
1705914004,R,2020 CPH,2020
1705914005,R,2020 CPH,2020
1705915001,R,2020 CPH,2020
1705915002,R,2020 CPH,2020
1705915003,R,2020 CPH,2020
1705915004,R,2020 CPH,2020
1705915005,R,2020 CPH,2020
1705915006,R,2020 CPH,2020
1705915007,R,2020 CPH,2020
1705915008,R,2020 CPH,2020
1705915009,R,2020 CPH,2020
1705915010,R,2020 CPH,2020
1705915011,R,2020 CPH,2020
1705916001,R,2020 CPH,2020
1705916002,R,2020 CPH,2020
1705916003,R,2020 CPH,2020
1705916004,R,2020 CPH,2020
1705916005,R,2020 CPH,2020
1705916006,R,2020 CPH,2020
1705917001,R,2020 CPH,2020
1705917002,R,2020 CPH,2020
1705917003,R,2020 CPH,2020
1705917004,R,2020 CPH,2020
1705917005,R,2020 CPH,2020
1705917006,R,2020 CPH,2020
1731500001,R,2020 CPH,2020
1731500002,U,2020 CPH,2020
1731500003,R,2020 CPH,2020
1731500004,R,2020 CPH,2020
1731500005,U,2020 CPH,2020
1731500006,U,2020 CPH,2020
1731500008,R,2020 CPH,2020
1731500009,U,2020 CPH,2020
1731500010,R,2020 CPH,2020
1731500011,R,2020 CPH,2020
1731500012,U,2020 CPH,2020
1731500013,R,2020 CPH,2020
1731500014,R,2020 CPH,2020
1731500015,U,2020 CPH,2020
1731500016,U,2020 CPH,2020
1731500017,U,2020 CPH,2020
1731500018,R,2020 CPH,2020
1731500019,R,2020 CPH,2020
1731500020,U,2020 CPH,2020
1731500021,R,2020 CPH,2020
1731500022,R,2020 CPH,2020
1731500023,R,2020 CPH,2020
1731500024,U,2020 CPH,2020
1731500025,U,2020 CPH,2020
1731500026,R,2020 CPH,2020
1731500027,U,2020 CPH,2020
1731500028,U,2020 CPH,2020
1731500029,R,2020 CPH,2020
1731500030,R,2020 CPH,2020
1731500031,R,2020 CPH,2020
1731500032,R,2020 CPH,2020
1731500033,U,2020 CPH,2020
1731500034,U,2020 CPH,2020
1731500035,U,2020 CPH,2020
1731500036,R,2020 CPH,2020
1731500037,U,2020 CPH,2020
1731500038,U,2020 CPH,2020
1731500039,U,2020 CPH,2020
1731500040,R,2020 CPH,2020
1731500041,R,2020 CPH,2020
1731500042,R,2020 CPH,2020
1731500043,R,2020 CPH,2020
1731500044,R,2020 CPH,2020
1731500045,R,2020 CPH,2020
1731500046,U,2020 CPH,2020
1731500047,U,2020 CPH,2020
1731500048,U,2020 CPH,2020
1731500049,R,2020 CPH,2020
1731500050,R,2020 CPH,2020
1731500051,U,2020 CPH,2020
1731500052,R,2020 CPH,2020
1731500053,U,2020 CPH,2020
1731500054,R,2020 CPH,2020
1731500055,U,2020 CPH,2020
1731500056,R,2020 CPH,2020
1731500057,R,2020 CPH,2020
1731500058,U,2020 CPH,2020
1731500059,U,2020 CPH,2020
1731500060,R,2020 CPH,2020
1731500061,U,2020 CPH,2020
1731500062,U,2020 CPH,2020
1731500063,U,2020 CPH,2020
1731500064,R,2020 CPH,2020
1731500065,U,2020 CPH,2020
1731500066,U,2020 CPH,2020
1731500067,U,2020 CPH,2020
0500501001,R,2020 CPH,2020
0500501002,R,2020 CPH,2020
0500501003,R,2020 CPH,2020
0500501004,R,2020 CPH,2020
0500501005,R,2020 CPH,2020
0500501006,U,2020 CPH,2020
0500501008,R,2020 CPH,2020
0500501009,R,2020 CPH,2020
0500501010,R,2020 CPH,2020
0500501011,R,2020 CPH,2020
0500501012,R,2020 CPH,2020
0500501013,R,2020 CPH,2020
0500501014,R,2020 CPH,2020
0500501015,R,2020 CPH,2020
0500501016,R,2020 CPH,2020
0500501017,R,2020 CPH,2020
0500501018,R,2020 CPH,2020
0500501019,R,2020 CPH,2020
0500501020,R,2020 CPH,2020
0500501021,R,2020 CPH,2020
0500501022,R,2020 CPH,2020
0500501023,R,2020 CPH,2020
0500501024,R,2020 CPH,2020
0500501025,R,2020 CPH,2020
0500501026,R,2020 CPH,2020
0500501027,R,2020 CPH,2020
0500501028,U,2020 CPH,2020
0500501029,R,2020 CPH,2020
0500501030,R,2020 CPH,2020
0500501031,R,2020 CPH,2020
0500501032,R,2020 CPH,2020
0500501033,R,2020 CPH,2020
0500501034,R,2020 CPH,2020
0500501035,R,2020 CPH,2020
0500501036,R,2020 CPH,2020
0500501037,R,2020 CPH,2020
0500501038,R,2020 CPH,2020
0500501039,R,2020 CPH,2020
0500501040,R,2020 CPH,2020
0500501041,R,2020 CPH,2020
0500501042,R,2020 CPH,2020
0500501043,R,2020 CPH,2020
0500501044,R,2020 CPH,2020
0500501045,R,2020 CPH,2020
0500501046,R,2020 CPH,2020
0500501048,R,2020 CPH,2020
0500501049,R,2020 CPH,2020
0500501050,R,2020 CPH,2020
0500501051,U,2020 CPH,2020
0500501052,R,2020 CPH,2020
0500501053,R,2020 CPH,2020
0500501054,R,2020 CPH,2020
0500501055,R,2020 CPH,2020
0500501056,R,2020 CPH,2020
0500501057,R,2020 CPH,2020
0500501058,R,2020 CPH,2020
0500502001,R,2020 CPH,2020
0500502002,R,2020 CPH,2020
0500502003,R,2020 CPH,2020
0500502004,R,2020 CPH,2020
0500502006,R,2020 CPH,2020
0500502007,R,2020 CPH,2020
0500502009,R,2020 CPH,2020
0500502010,R,2020 CPH,2020
0500502011,R,2020 CPH,2020
0500502012,R,2020 CPH,2020
0500502013,R,2020 CPH,2020
0500502014,R,2020 CPH,2020
0500502015,R,2020 CPH,2020
0500502016,R,2020 CPH,2020
0500502017,R,2020 CPH,2020
0500502018,R,2020 CPH,2020
0500502019,R,2020 CPH,2020
0500502021,R,2020 CPH,2020
0500502022,R,2020 CPH,2020
0500502023,R,2020 CPH,2020
0500502024,R,2020 CPH,2020
0500502025,R,2020 CPH,2020
0500502026,R,2020 CPH,2020
0500502027,R,2020 CPH,2020
0500502028,R,2020 CPH,2020
0500502029,U,2020 CPH,2020
0500502030,R,2020 CPH,2020
0500502031,R,2020 CPH,2020
0500502032,R,2020 CPH,2020
0500502033,R,2020 CPH,2020
0500502034,R,2020 CPH,2020
0500502035,R,2020 CPH,2020
0500502036,R,2020 CPH,2020
0500502037,R,2020 CPH,2020
0500502038,R,2020 CPH,2020
0500502039,U,2020 CPH,2020
